"","T0_thy","Ttotss_thy","Lss_thy","Dss_thy","AFIR_thy","AFIR_simple_thy","SCIM_thy","SCIM_adhoc_thy","SCIM_simpler_thy","SCIM_simplest_thy","param.to.change","TL0_sim","T0_sim","L0_sim","Ttotss_sim","Lss_sim","Dss_sim","AFIR_sim","SCIM_sim","time_last_dose","TLss_sim","TLss_frac_change","TL0_05tau_frac_change","error_simulation","param","fold.change.param","drug"
"515",0.728933,11.9598,0.000125,3888.22,0.0147746,0.0149961,0.0177299,0.0174213,0.0177464,0.0177464,50,0.000614982,0.728933,0.000105628,11.8403,0.000124642,3769.39,0.0152988,0.017936,357,1.10304e-05,-5.97155e-05,7.05192e-14,0,"kon_TL",9.99999999999997,"Tociliz"
"516",0.726983,11.9598,0.000125,3888.22,0.0148136,0.0150364,0.0424929,0.0407674,0.0425385,0.0425389,500,0.00256558,0.726983,4.41841e-05,11.8393,0.000121509,3769.39,0.0153383,0.0419156,357,0.000107538,-5.82086e-05,1.48753e-14,0,"kon_TL",99.9999999999998,"Tociliz"
"517",0.725786,11.9598,0.000125,3888.22,0.0148377,0.0150611,0.289336,0.224699,0.29006,0.290087,5000,0.00376222,0.725786,6.48994e-06,11.8308,9.72191e-05,3769.4,0.0153515,0.228797,357,0.000860787,-4.65783e-05,-5.8789e-15,0,"kon_TL",999.999999999999,"Tociliz"
"518",0.725602,11.9598,0.000125,3888.22,0.0148414,0.015065,2.71723,0.73424,2.7628,2.76532,50000,0.00394664,0.725602,6.80978e-07,11.8019,3.27675e-05,3769.43,0.015315,0.735632,357,0.00290327,-1.58671e-05,-1.01095e-14,0,"kon_TL",9999.99999999997,"Tociliz"
"519",0.725582,11.9598,0.000125,3888.22,0.0148418,0.0150654,23.5443,0.964903,27.2688,27.5176,5e+05,0.00396608,0.725582,6.84352e-08,11.7834,4.3195e-06,3769.45,0.0152903,0.964867,357,0.00382674,-2.11478e-06,4.81129e-15,0,"kon_TL",99999.9999999998,"Tociliz"
"520",0.72558,11.9598,0.000125,3888.22,0.0148418,0.0150654,102.651,0.996374,252.041,275.04,5e+06,0.00396804,0.72558,6.84691e-09,11.7804,4.46293e-07,3769.44,0.0152863,0.996366,357,0.00395362,-2.1888e-07,6.55761e-16,0,"kon_TL",1e+06,"Tociliz"
"521",0.729477,11.9598,0.000125,3888.22,0.000226825,0.000226876,0.000231037,0.000230983,0.00023104,0.00023104,5e-06,7.15185e-05,0.729477,0.000122747,11.958,0.000124999,3769.26,0.00023398,0.000236716,357,1.69296e-08,-6.47656e-05,-2.34885e-11,0,"koff_DT",1e-06,"Tociliz"
"522",0.729477,11.9598,0.000125,3888.22,0.000226957,0.000227009,0.000231172,0.000231119,0.000231175,0.000231175,5e-05,7.15185e-05,0.729477,0.000122747,11.958,0.000124999,3769.25,0.000234117,0.000236855,357,1.69395e-08,-6.07405e-05,-2.34885e-11,0,"koff_DT",9.99999999999999e-06,"Tociliz"
"523",0.729477,11.9598,0.000125,3888.22,0.000228285,0.000228337,0.000232525,0.000232471,0.000232528,0.000232528,5e-04,7.15185e-05,0.729477,0.000122747,11.958,0.000124999,3769.26,0.000235466,0.000238241,357,1.70386e-08,-5.92533e-05,-2.34885e-11,0,"koff_DT",9.99999999999999e-05,"Tociliz"
"524",0.729477,11.9598,0.000125,3888.22,0.000241561,0.000241619,0.00024605,0.00024599,0.000246054,0.000246054,0.005,7.15185e-05,0.729477,0.000122747,11.9579,0.000124999,3769.26,0.00024918,0.000252096,357,1.80296e-08,-6.06941e-05,-2.34885e-11,0,"koff_DT",0.001,"Tociliz"
"525",0.729477,11.9598,0.000125,3888.22,0.000374302,0.000374442,0.000381306,0.00038116,0.000381314,0.000381314,0.05,7.15185e-05,0.729477,0.000122747,11.9568,0.000124999,3769.27,0.000386124,0.000390638,357,2.79379e-08,-6.05948e-05,-2.34885e-11,0,"koff_DT",0.00999999999999999,"Tociliz"
"526",0.729477,11.9598,0.000125,3888.22,0.00169978,0.00170267,0.00173374,0.00173074,0.00173392,0.00173392,0.5,7.15185e-05,0.729477,0.000122747,11.9461,0.000124996,3769.28,0.00175407,0.00177454,357,1.26913e-07,-6.05307e-05,-2.34885e-11,0,"koff_DT",0.0999999999999998,"Tociliz"
"527",0.729477,11.9598,0.000125,3888.22,0.0147637,0.0149849,0.015246,0.0150171,0.01526,0.01526,5,7.15185e-05,0.729477,0.000122747,11.8404,0.000124964,3769.37,0.0152876,0.0154629,357,1.10589e-06,-5.99201e-05,-2.34885e-11,0,"koff_DT",0.999999999999999,"Tociliz"
"528",0.729477,11.9598,0.000125,3888.22,0.128774,0.147808,0.149173,0.129811,0.15052,0.15052,50,7.15185e-05,0.729477,0.000122747,10.874,0.000124679,3770.41,0.137301,0.138631,357,9.91471e-06,-5.37161e-05,-2.34885e-11,0,"koff_DT",9.99999999999997,"Tociliz"
"529",0.729477,11.9598,0.000125,3888.22,0.596129,1.47604,1.37877,0.579651,1.50311,1.50313,500,7.15185e-05,0.729477,0.000122747,5.91916,0.000123426,3775.63,0.688435,0.690526,357,4.93854e-05,-2.58564e-05,-2.34885e-11,0,"koff_DT",99.9999999999998,"Tociliz"
"530",0.729477,11.9598,0.000125,3888.22,0.936541,14.7583,7.90252,0.887759,15.0278,15.0292,5000,7.15185e-05,0.729477,0.000122747,1.47266,0.000122813,3780.21,0.970501,0.971071,357,6.94496e-05,-2.74191e-06,-2.34885e-11,0,"koff_DT",999.999999999999,"Tociliz"
"531",0.729477,11.9598,0.000125,3888.22,0.99327,147.581,15.0018,0.937604,150.155,150.29,50000,7.15185e-05,0.729477,0.000122747,0.80587,0.000122754,3780.97,0.99693,0.996987,357,7.13031e-05,-2.56155e-07,-2.34885e-11,0,"koff_DT",9999.99999999997,"Tociliz"
"532",0.729477,11.9598,0.000125,3888.22,0.999323,1475.81,16.4826,0.942898,1489.51,1502.89,5e+05,7.15185e-05,0.729477,0.000122747,0.737202,0.000122748,3781.06,0.999692,0.999698,357,7.14969e-05,-2.56452e-08,-2.34885e-11,0,"koff_DT",99999.9999999998,"Tociliz"
"533",0.729477,11.9598,0.000125,3888.22,0.999932,14758.1,16.6469,0.943431,13789.6,15028.9,5e+06,7.15185e-05,0.729477,0.000122747,0.730314,0.000122747,3781.06,0.999969,0.99997,357,7.15164e-05,-2.5648e-09,-2.34885e-11,0,"koff_DT",1e+06,"Tociliz"
"534",0.729477,11.9598,0.000125,3888.22,0.999933,14984.9,16.6472,0.943432,13983.9,15260,1.42857e-06,7.15185e-05,0.729477,0.000122747,0.730309,0.000122747,3781.07,0.99997,0.99997,357,7.15164e-05,-2.53998e-09,-2.34885e-11,0,"kon_DT",1e-06,"Tociliz"
"535",0.729477,11.9598,0.000125,3888.22,0.999333,1498.49,16.4853,0.942907,1512.2,1526,1.42857e-05,7.15185e-05,0.729477,0.000122747,0.737149,0.000122748,3781.06,0.999697,0.999703,357,7.14973e-05,-2.53972e-08,-2.34885e-11,0,"kon_DT",9.99999999999999e-06,"Tociliz"
"536",0.729477,11.9598,0.000125,3888.22,0.993371,149.849,15.0245,0.937692,152.461,152.6,0.000142857,7.15185e-05,0.729477,0.000122747,0.805353,0.000122754,3780.98,0.996979,0.997036,357,7.13066e-05,-2.53643e-07,-2.34885e-11,0,"kon_DT",9.99999999999998e-05,"Tociliz"
"537",0.729477,11.9598,0.000125,3888.22,0.937441,14.9849,7.96586,0.888553,15.2586,15.26,0.00142857,7.15185e-05,0.729477,0.000122747,1.46807,0.000122812,3780.23,0.971013,0.971579,357,6.94859e-05,-2.49998e-06,-2.34885e-11,0,"kon_DT",0.000999999999999999,"Tociliz"
"538",0.729477,11.9598,0.000125,3888.22,0.599759,1.49849,1.39799,0.583021,1.52598,1.526,0.0142857,7.15185e-05,0.729477,0.000122747,5.88485,0.00012342,3775.66,0.690807,0.69289,357,4.95545e-05,-2.55371e-05,-2.34885e-11,0,"kon_DT",0.00999999999999999,"Tociliz"
"539",0.729477,11.9598,0.000125,3888.22,0.130321,0.149849,0.151215,0.131354,0.1526,0.1526,0.142857,7.15185e-05,0.729477,0.000122747,10.8607,0.000124675,3770.41,0.13892,0.140264,357,1.00315e-05,-5.38971e-05,-2.34885e-11,0,"kon_DT",0.0999999999999998,"Tociliz"
"540",0.729477,11.9598,0.000125,3888.22,0.0147637,0.0149849,0.015246,0.0150171,0.01526,0.01526,1.42857,7.15185e-05,0.729477,0.000122747,11.8404,0.000124964,3769.37,0.0152876,0.0154629,357,1.10589e-06,-5.99201e-05,-2.34885e-11,0,"kon_DT",0.999999999999999,"Tociliz"
"541",0.729477,11.9598,0.000125,3888.22,0.00149625,0.00149849,0.00152586,0.00152353,0.001526,0.001526,14.2857,7.15185e-05,0.729477,0.000122747,11.9478,0.000124996,3769.28,0.00154407,0.00156209,357,1.11719e-07,-6.0542e-05,-2.34885e-11,0,"kon_DT",9.99999999999997,"Tociliz"
"542",0.729477,11.9598,0.000125,3888.22,0.000149827,0.000149849,0.000152598,0.000152575,0.0001526,0.0001526,142.857,7.15185e-05,0.729477,0.000122747,11.9586,0.000125,3769.27,0.000154561,0.000156369,357,1.11833e-08,-6.07449e-05,-2.34885e-11,0,"kon_DT",99.9999999999998,"Tociliz"
"543",0.729477,11.9598,0.000125,3888.22,1.49847e-05,1.49849e-05,1.526e-05,1.52597e-05,1.526e-05,1.526e-05,1428.57,7.15185e-05,0.729477,0.000122747,11.9597,0.000125,3769.27,1.54577e-05,1.56385e-05,357,1.11844e-09,-6.06168e-05,-2.34885e-11,0,"kon_DT",999.999999999999,"Tociliz"
"544",0.729477,11.9598,0.000125,3888.22,1.49849e-06,1.49849e-06,1.526e-06,1.52599e-06,1.526e-06,1.526e-06,14285.7,7.15185e-05,0.729477,0.000122747,11.9598,0.000125,3769.24,1.54585e-06,1.56388e-06,357,1.11846e-10,-6.06067e-05,-2.34885e-11,0,"kon_DT",9999.99999999996,"Tociliz"
"545",0.729477,11.9598,0.000125,3888.22,1.49849e-07,1.49849e-07,1.526e-07,1.526e-07,1.526e-07,1.526e-07,142857,7.15185e-05,0.729477,0.000122747,11.9598,0.000125,3769.26,1.54579e-07,1.56387e-07,357,1.11846e-11,-6.09459e-05,-2.34885e-11,0,"kon_DT",99999.9999999998,"Tociliz"
"546",0.729477,11.9598,0.000125,3888.22,1.49849e-08,1.49849e-08,1.526e-08,1.526e-08,1.526e-08,1.526e-08,1428570,7.15185e-05,0.729477,0.000122747,11.9598,0.000125,3769.27,1.54578e-08,1.56387e-08,357,1.11846e-12,-2.88352e-05,-2.34885e-11,0,"kon_DT",1e+06,"Tociliz"
